timestamp,symbol,put_premium_bought,call_premium_bought,puts_bought,calls_bought,otm_put_oi,otm_call_oi,iv30,hv20,norm_25d_skew_30,net_option_delta,dtx1,dtx2_5,dtx6_30,underlying_price,underlying_change_pct,is_event_day,large_trade_count,total_trade_count,vix_front_month,vix_second_month,source_delay_minutes,source,underlying_group,asset_role
2026-05-27T14:57:57.319393+00:00,SOXX,2980895.5,707257.5,15710,817,135523,10847,55.51705414690291,0.0,57.061656465870065,0.0,0,7344,8366,556.02001953125,0.0,False,0,658,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T14:57:57.319393+00:00,SMH,16214952.5,4313437.5,49060,8940,974549,92017,51.100870211601254,0.0,40.10163540050955,0.0,0,23983,25077,588.3400268554688,0.0,False,0,944,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T15:12:57.294594+00:00,SPY,36354918.5,92818575.0,816907,1158669,2529441,421232,15.23462480324193,0.0,29.776656583814198,0.0,687618,129289,0,749.8499755859375,0.0,False,0,1036,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T15:12:57.294594+00:00,QQQ,48673337.5,85346284.0,696215,871151,1020029,222693,20.77000693798065,0.0,36.00716202163697,0.0,593340,102875,0,727.3900146484375,0.0,False,0,1026,0.0,0.0,15,yahoo,NASDAQ,equity_etf
2026-05-27T15:12:57.294594+00:00,SOXX,3264261.5,640766.5,15713,809,135523,10847,53.44540965979439,0.0,59.89117897216114,0.0,0,7351,8362,556.8800048828125,0.0,False,0,659,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T15:12:57.294594+00:00,SMH,17694694.5,5937901.0,52020,10482,974549,92017,51.09730986309052,0.0,39.77577749487588,0.0,0,26009,26011,589.1300048828125,0.0,False,0,944,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T15:27:57.279752+00:00,SPY,48311582.5,76787265.0,896962,1261202,2529441,421232,15.219061769966459,0.0,29.6139800628042,0.0,765516,131446,0,749.4000244140625,0.0,False,0,1037,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T15:27:57.279752+00:00,QQQ,50226229.0,83682485.5,693517,988437,1011680,227063,21.03489422626202,0.0,36.815846638087066,0.0,594449,99068,0,726.790771484375,0.0,False,0,1026,0.0,0.0,15,yahoo,NASDAQ,equity_etf
2026-05-27T15:27:57.279752+00:00,SOXX,3215472.0,661501.5,14763,794,135523,10847,55.37685595112464,0.0,57.9737531322867,0.0,0,6284,8479,555.5499877929688,0.0,False,0,661,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T15:27:57.279752+00:00,SMH,19897062.0,6497627.5,54784,11067,974549,92017,50.86769917297364,0.0,38.82824891665982,0.0,0,27056,27728,588.1199951171875,0.0,False,0,945,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T15:42:57.298259+00:00,SPY,42732798.5,83509963.0,980570,1348980,2529441,421232,14.923636876645293,0.0,29.12957093704863,0.0,843052,137518,0,749.0999145507812,0.0,False,0,1037,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T15:42:57.298259+00:00,QQQ,44876380.5,94200839.0,763558,1071049,1011680,227063,20.969096011333583,0.0,35.40843351184828,0.0,659038,104520,0,726.1599731445312,0.0,False,0,1026,0.0,0.0,15,yahoo,NASDAQ,equity_etf
2026-05-27T15:42:57.298259+00:00,SOXX,3261670.0,791224.0,14805,881,135449,11106,54.55269269586379,0.0,58.121557944372526,0.0,0,6295,8510,554.8206787109375,0.0,False,0,661,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T15:42:57.298259+00:00,SMH,21454730.5,6806526.5,57494,11607,974384,92608,50.771202716945375,0.0,38.552393298450625,0.0,0,27471,30023,587.2000122070312,0.0,False,0,945,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
